filename,noise,snr,distortion,type,average_mos
sid1768-clean-COSINE-2734-M_close_35.wav,"[1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, 1, -1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, 1, 0, -1, 0, 1, 0, 1, 0, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 1, -1, 1, 0, 1, -1, -1, -1, 0, 0, 0, 0, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, -1, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, -1, 1, -1, -1, 0, 0, 0, 1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 1, 1, -1, 0, -1, -1, -1, 1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 1, 0, -1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, -1, 1, -1, 0, 0, 0, -1, -1, -1, -1, 0, 0, 1, 0, -1, 0, -1, 0, -1, -1, 1, 0, 0, 1, -1, 0, -1, 0, -1, 1, -1, -1, -1, 1, 0]","[1, 1, -1, 1, 1, -1, 1, 1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 0, 1, 1, 1, 0, -1, 0, 1, 1, 1, 0, -1, -1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 1, 1, 1, 0, 0, 1, -1, 1, 1, -1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, -1, -1, 1, -1, -1, 0, -1, 1, 0, 1, 0, 1, 1, -1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, -1, 0, 1, 1, 0, 1, 1, 0, -1, 0, 0, -1, 1, 1, -1, -1, 1, 1, 0, -1, 1, 0, 1, 1, 1, -1, 1, 1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, 1, 0, 1, 1, 0, 1, 0, 0, 0, -1, 0, 1, 0, -1, 0, 0, -1, 1, 1, 1, 1, 1, 1, 0, -1, 0, 1, 1, 1, -1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, -1, 1, 1, 1, 0, 1, 1]","[1, -1, -1, 0, -1, -1, -1, 1, 0, 0, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 1, 1, 1, -1, 0, -1, 0, 0, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 1, -1, -1, -1, 0, 0, 0, 1, -1, 0, 1, -1, 0, -1, 0, -1, -1, 0, -1, -1, 0, -1, 1, -1, 0, -1, 1, -1, 1, -1, 1, -1, -1, -1, 0, -1, -1, -1, 1, 0, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0, 1, 1, -1, 1, 0, 0, 1, 0, -1, 1, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1, -1, 0, -1, 0, 1, -1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]","[1, -1, -1, 0, 0, -1, -1, 1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, -1, 1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 1, -1, 1, -1, 0, 1, 0, -1, 1, 0, -1, 1, -1, -1, 0, -1, -1, 0, -1, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, -1, 0, -1, 1, 0]",2.305
sid0795-clean-COSINE-1399-F_close_178-truncated.wav,"[1, -1, 0, 0, -1, -1, -1, 1, 0, 0, 1, -1, 0, 0, -1, -1, 1, -1, 1, 0, -1, 0, -1, 1, 1, 1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 1, 1, -1, 1, 0, -1, 1, -1, 1, 0, 1, 1, 1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, 0, -1, -1, 0, -1, 1, -1, 0, 1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, -1, 1, 0, -1, 0, 1, -1, 1, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, 1, 0, -1, 1, 0, -1, -1, -1, -1, 1, 0, 0, 0, 0, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, -1, 0, 0, 0, -1, -1, 0, 1, -1, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0, 1, -1, 1, 1, 1, 0, 0, -1, 0, -1, 0, -1, 1, -1, -1, 1]","[1, 1, 0, 0, 1, 1, -1, 0, 0, 0, -1, 1, 0, 1, 1, 0, -1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, -1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, 1, 1, 0, 1, -1, 0, 0, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 0, 0, -1, 0, 0, 0, 1, -1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, -1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, 1, 1, 1, 1, 1, 1, -1, 0, 1, 1, 1, 1, -1, 1, 0, 0, 1, 0, 0, -1, -1, 1, 1, 1, -1, 0, -1, 1, 0, 0, 1, 0, 0, 1, -1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, -1, 1, 1, 1, 1]","[1, -1, 0, 0, -1, -1, -1, 1, 0, -1, -1, 1, -1, -1, -1, -1, 1, 0, 1, 0, 1, 0, -1, 0, -1, -1, 0, -1, 0, -1, -1, 1, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, 1, 0, -1, 1, -1, 0, 0, -1, 1, -1, 1, -1, 1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, 1, -1, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, -1, 1, -1, 1, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, -1, 0, -1, 0, 1, -1, -1, 1, 0, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, 0, -1, 0, 0, -1, -1, 1, 0, 0, 0, -1, -1, 1, -1, 0, 0, -1, -1, -1]","[1, -1, 0, 0, -1, -1, -1, 1, 0, -1, -1, 1, 0, 0, 1, -1, -1, -1, 1, -1, 0, 0, -1, 0, 1, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, -1, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, 1, 1, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, 1, -1, -1, 1, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, 0, 1, 0, 1, -1, 0, -1, 0, 1, 0, 0, -1, 0, -1, 1, 0, -1, 1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 0, -1, 0, 0, -1, 1, 1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 1, 0]",3.7
sid5333-noisy-COSINE-7408-M_array1_149.wav,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 1, -1, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, 1, 0, 1, -1, 1, 1, 1, 0, 1, 0, 0, 0, -1, 0, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, -1, 1, -1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, -1, 0, 1, 1, 1, -1, -1, 1, 0, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 1, 0, -1, 1, 1, 1, 0, 0, 0, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 1, 1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 0, -1, 1, 1, 1, -1, 1, 1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 1, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 1, 1, 1, 1, 1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 1, 1, 1, 1, -1, 0, 0, 1, 1, 1, 0, -1, 0, 0, -1, -1, -1, 0, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 1, 0, 1, -1, -1, 1, -1, 1, 0, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1, -1, -1, 1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 1, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]",1.8209523809523809
sid3114-clean-COSINE-3826-M_close_132.wav,"[0, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, -1, 1, 1, 1, 0, -1, 0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 0, 0, 0, 1, 0, 1, 0, -1, 0, 1, -1, -1, 1, 1, 0, 1, 1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 1, 1, -1, -1, 1, 1, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 1, 0, 0, -1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, -1, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, -1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, -1, 1, 1, 1, -1, 1, 0, 0, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 1, 1, -1, 1, 0, 0, 1, 1, -1, 1, 1, -1, 1, 1, 0, -1, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 1, 1, 1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0, 1, 1, 1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, -1, 0, 0, -1, 1, 1, 1, 1, 1, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, -1, -1, -1, -1, -1, -1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 1, 1, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, 1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, 1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 1, 1, 1, -1, -1, -1, -1]","[-1, 1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, -1, -1, -1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, -1, 0, 0, 0, 0, -1, 0, -1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, 1, 0, 0, 0, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 1, 1, 1, -1, 1, 1, -1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0]",3.7463917525773196
sid5333-noisy-COSINE-7408-M_array1_149_freqbin4_scaled0.5.wav,"[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 0, -1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 0, -1, 0]",1.625
sid3114-clean-COSINE-3826-M_close_132_freqbin41_scaled10.0.wav,"[-1, 0, 0, 0]","[1, 0, 0, 0]","[1, -1, 0, 0]","[1, 0, 0, 0]",2.875
