group,batch,old_filename,new_filename
group1,8,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch8_pair2-audio2.wav
group1,8,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch8_pair3-audio1.wav
group1,8,sid4715-noisy-COSINE-6463-F_array1_69_freqbin0_scaled0.5.wav,batch8_pair3-audio2.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91_freqbin0_scaled1000.0.wav,batch8_pair4-audio1.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91.wav,batch8_pair4-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled1000.0.wav,batch8_pair5-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair5-audio2.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91.wav,batch8_pair6-audio1.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91_freqbin0_scaled10.0.wav,batch8_pair6-audio2.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91.wav,batch8_pair7-audio1.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91_freqbin0_scaled0.5.wav,batch8_pair7-audio2.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91.wav,batch8_pair8-audio1.wav
group1,8,sid1816-anchor-COSINE-2734-M_close_91.wav,batch8_pair8-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled10.0.wav,batch8_pair9-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair9-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair10-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair10-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair11-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin0_scaled1000.0.wav,batch8_pair11-audio2.wav
group1,8,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch8_pair12-audio1.wav
group1,8,sid4715-noisy-COSINE-6463-F_array1_69_freqbin0_scaled10.0.wav,batch8_pair12-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair13-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair13-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin0_scaled10.0.wav,batch8_pair14-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair14-audio2.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,batch8_pair15-audio1.wav
group1,8,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled0.5.wav,batch8_pair15-audio2.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled0.5.wav,batch9_pair0-audio1.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72.wav,batch9_pair0-audio2.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch9_pair1-audio1.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin1_scaled10.0.wav,batch9_pair1-audio2.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72.wav,batch9_pair2-audio1.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72.wav,batch9_pair2-audio2.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled0.5.wav,batch9_pair3-audio1.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch9_pair3-audio2.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin40_scaled0.5.wav,batch9_pair4-audio1.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch9_pair4-audio2.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch9_pair5-audio1.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin40_scaled1000.0.wav,batch9_pair5-audio2.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch9_pair6-audio1.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch9_pair6-audio2.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch9_pair7-audio1.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled10.0.wav,batch9_pair7-audio2.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled1000.0.wav,batch9_pair8-audio1.wav
group1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch9_pair8-audio2.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch9_pair9-audio1.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch9_pair9-audio2.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72.wav,batch9_pair10-audio1.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled1000.0.wav,batch9_pair10-audio2.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled10.0.wav,batch9_pair11-audio1.wav
group1,9,sid3629-clean-COSINE-4174-F_close_72.wav,batch9_pair11-audio2.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch9_pair12-audio1.wav
group1,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin40_scaled10.0.wav,batch9_pair12-audio2.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch9_pair13-audio1.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin1_scaled0.5.wav,batch9_pair13-audio2.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch9_pair14-audio1.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin1_scaled1000.0.wav,batch9_pair14-audio2.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch9_pair15-audio1.wav
group1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch9_pair15-audio2.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91_freqbin31_scaled1000.0.wav,batch10_pair0-audio1.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91.wav,batch10_pair0-audio2.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72_freqbin5_scaled10.0.wav,batch10_pair1-audio1.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72.wav,batch10_pair1-audio2.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132_freqbin31_scaled0.5.wav,batch10_pair2-audio1.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132.wav,batch10_pair2-audio2.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132_freqbin31_scaled10.0.wav,batch10_pair3-audio1.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132.wav,batch10_pair3-audio2.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch10_pair4-audio1.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin0_scaled10.0.wav,batch10_pair4-audio2.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72_freqbin5_scaled0.5.wav,batch10_pair5-audio1.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72.wav,batch10_pair5-audio2.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91_freqbin31_scaled0.5.wav,batch10_pair6-audio1.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91.wav,batch10_pair6-audio2.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132.wav,batch10_pair7-audio1.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132_freqbin31_scaled1000.0.wav,batch10_pair7-audio2.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72.wav,batch10_pair8-audio1.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72.wav,batch10_pair8-audio2.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin0_scaled1000.0.wav,batch10_pair9-audio1.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch10_pair9-audio2.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72.wav,batch10_pair10-audio1.wav
group1,10,sid3629-clean-COSINE-4174-F_close_72_freqbin5_scaled1000.0.wav,batch10_pair10-audio2.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91.wav,batch10_pair11-audio1.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91.wav,batch10_pair11-audio2.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch10_pair12-audio1.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch10_pair12-audio2.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132.wav,batch10_pair13-audio1.wav
group1,10,sid3114-clean-COSINE-3826-M_close_132.wav,batch10_pair13-audio2.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch10_pair14-audio1.wav
group1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin0_scaled0.5.wav,batch10_pair14-audio2.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91.wav,batch10_pair15-audio1.wav
group1,10,sid1816-anchor-COSINE-2734-M_close_91_freqbin31_scaled10.0.wav,batch10_pair15-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair0-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair0-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair1-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair1-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair2-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin3_scaled0.5.wav,batch11_pair2-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair3-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin2_scaled0.5.wav,batch11_pair3-audio2.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch11_pair4-audio1.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled1000.0.wav,batch11_pair4-audio2.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin31_scaled1000.0.wav,batch11_pair5-audio1.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch11_pair5-audio2.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin31_scaled0.5.wav,batch11_pair6-audio1.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch11_pair6-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin3_scaled10.0.wav,batch11_pair7-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair7-audio2.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch11_pair8-audio1.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled0.5.wav,batch11_pair8-audio2.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled10.0.wav,batch11_pair9-audio1.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch11_pair9-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair10-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin3_scaled1000.0.wav,batch11_pair10-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin2_scaled1000.0.wav,batch11_pair11-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair11-audio2.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch11_pair12-audio1.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch11_pair12-audio2.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch11_pair13-audio1.wav
group1,11,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch11_pair13-audio2.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132.wav,batch11_pair14-audio1.wav
group1,11,sid3114-clean-COSINE-3826-M_close_132_freqbin2_scaled10.0.wav,batch11_pair14-audio2.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin31_scaled10.0.wav,batch11_pair15-audio1.wav
group1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch11_pair15-audio2.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch12_pair0-audio1.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch12_pair0-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin3_scaled0.5.wav,batch12_pair1-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair1-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin2_scaled0.5.wav,batch12_pair2-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair2-audio2.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149_freqbin40_scaled0.5.wav,batch12_pair3-audio1.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch12_pair3-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair4-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin3_scaled1000.0.wav,batch12_pair4-audio2.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72.wav,batch12_pair5-audio1.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72.wav,batch12_pair5-audio2.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch12_pair6-audio1.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149_freqbin40_scaled1000.0.wav,batch12_pair6-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair7-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin2_scaled10.0.wav,batch12_pair7-audio2.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72_freqbin31_scaled0.5.wav,batch12_pair8-audio1.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72.wav,batch12_pair8-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin3_scaled10.0.wav,batch12_pair9-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair9-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair10-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91_freqbin2_scaled1000.0.wav,batch12_pair10-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair11-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair11-audio2.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair12-audio1.wav
group1,12,sid1816-anchor-COSINE-2734-M_close_91.wav,batch12_pair12-audio2.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72_freqbin31_scaled10.0.wav,batch12_pair13-audio1.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72.wav,batch12_pair13-audio2.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72_freqbin31_scaled1000.0.wav,batch12_pair14-audio1.wav
group1,12,sid3629-clean-COSINE-4174-F_close_72.wav,batch12_pair14-audio2.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch12_pair15-audio1.wav
group1,12,sid5333-noisy-COSINE-7408-M_array1_149_freqbin40_scaled10.0.wav,batch12_pair15-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair0-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin31_scaled1000.0.wav,batch13_pair0-audio2.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132.wav,batch13_pair1-audio1.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132_freqbin1_scaled10.0.wav,batch13_pair1-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair2-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair2-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin41_scaled1000.0.wav,batch13_pair3-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair3-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair4-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin3_scaled0.5.wav,batch13_pair4-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair5-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin41_scaled10.0.wav,batch13_pair5-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair6-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin3_scaled1000.0.wav,batch13_pair6-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin41_scaled0.5.wav,batch13_pair7-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair7-audio2.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132_freqbin1_scaled1000.0.wav,batch13_pair8-audio1.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132.wav,batch13_pair8-audio2.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132.wav,batch13_pair9-audio1.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132_freqbin1_scaled0.5.wav,batch13_pair9-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin31_scaled0.5.wav,batch13_pair10-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair10-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin3_scaled10.0.wav,batch13_pair11-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair11-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair12-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin31_scaled10.0.wav,batch13_pair12-audio2.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132.wav,batch13_pair13-audio1.wav
group1,13,sid3114-clean-COSINE-3826-M_close_132.wav,batch13_pair13-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair14-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair14-audio2.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair15-audio1.wav
group1,13,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch13_pair15-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin2_scaled10.0.wav,batch14_pair0-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair0-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair1-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin0_scaled1000.0.wav,batch14_pair1-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair2-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair2-audio2.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled10.0.wav,batch14_pair3-audio1.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch14_pair3-audio2.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch14_pair4-audio1.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch14_pair4-audio2.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch14_pair5-audio1.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled1000.0.wav,batch14_pair5-audio2.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch14_pair6-audio1.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149_freqbin2_scaled0.5.wav,batch14_pair6-audio2.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch14_pair7-audio1.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled0.5.wav,batch14_pair7-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair8-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin0_scaled10.0.wav,batch14_pair8-audio2.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch14_pair9-audio1.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149_freqbin2_scaled1000.0.wav,batch14_pair9-audio2.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149_freqbin2_scaled10.0.wav,batch14_pair10-audio1.wav
group1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch14_pair10-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair11-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair11-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair12-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin2_scaled1000.0.wav,batch14_pair12-audio2.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch14_pair13-audio1.wav
group1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,batch14_pair13-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair14-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin0_scaled0.5.wav,batch14_pair14-audio2.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch14_pair15-audio1.wav
group1,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin2_scaled0.5.wav,batch14_pair15-audio2.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72.wav,batch15_pair0-audio1.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72.wav,batch15_pair0-audio2.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91.wav,batch15_pair1-audio1.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91_freqbin5_scaled1000.0.wav,batch15_pair1-audio2.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149_freqbin0_scaled0.5.wav,batch15_pair2-audio1.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch15_pair2-audio2.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72_freqbin3_scaled1000.0.wav,batch15_pair3-audio1.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72.wav,batch15_pair3-audio2.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149_freqbin0_scaled10.0.wav,batch15_pair4-audio1.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch15_pair4-audio2.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132.wav,batch15_pair5-audio1.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132_freqbin4_scaled10.0.wav,batch15_pair5-audio2.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132.wav,batch15_pair6-audio1.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132.wav,batch15_pair6-audio2.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch15_pair7-audio1.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149_freqbin0_scaled1000.0.wav,batch15_pair7-audio2.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch15_pair8-audio1.wav
group1,15,sid5333-noisy-COSINE-7408-M_array1_149.wav,batch15_pair8-audio2.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72.wav,batch15_pair9-audio1.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72_freqbin3_scaled10.0.wav,batch15_pair9-audio2.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91.wav,batch15_pair10-audio1.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91_freqbin5_scaled10.0.wav,batch15_pair10-audio2.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132_freqbin4_scaled1000.0.wav,batch15_pair11-audio1.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132.wav,batch15_pair11-audio2.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72.wav,batch15_pair12-audio1.wav
group1,15,sid3629-clean-COSINE-4174-F_close_72_freqbin3_scaled0.5.wav,batch15_pair12-audio2.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91.wav,batch15_pair13-audio1.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91.wav,batch15_pair13-audio2.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132.wav,batch15_pair14-audio1.wav
group1,15,sid3114-clean-COSINE-3826-M_close_132_freqbin4_scaled0.5.wav,batch15_pair14-audio2.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91.wav,batch15_pair15-audio1.wav
group1,15,sid1816-anchor-COSINE-2734-M_close_91_freqbin5_scaled0.5.wav,batch15_pair15-audio2.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72.wav,batch16_pair0-audio1.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72_freqbin1_scaled1000.0.wav,batch16_pair0-audio2.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132_freqbin40_scaled0.5.wav,batch16_pair1-audio1.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132.wav,batch16_pair1-audio2.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81_freqbin4_scaled10.0.wav,batch16_pair2-audio1.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch16_pair2-audio2.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132.wav,batch16_pair3-audio1.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132.wav,batch16_pair3-audio2.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81_freqbin4_scaled1000.0.wav,batch16_pair4-audio1.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch16_pair4-audio2.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch16_pair5-audio1.wav
group1,16,sid2579-noisy-COSINE-3231-F_array1_81.wav,batch16_pair5-audio2.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72.wav,batch16_pair6-audio1.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72.wav,batch16_pair6-audio2.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132.wav,batch16_pair7-audio1.wav
group1,16,sid3114-clean-COSINE-3826-M_close_132_freqbin40_scaled10.0.wav,batch16_pair7-audio2.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72_freqbin1_scaled0.5.wav,batch16_pair8-audio1.wav
group1,16,sid3629-clean-COSINE-4174-F_close_72.wav,batch16_pair8-audio2.wav
group1,16,sid4715-noisy-COSINE-6463-F_array1_69.wav,batch16_pair9-audio1.wav
