file,freqbin_0,freqbin_1,freqbin_2,freqbin_3,freqbin_4,freqbin_5,freqbin_6,freqbin_7,freqbin_8,freqbin_9,freqbin_10,freqbin_11,freqbin_12,freqbin_13,freqbin_14,freqbin_15,freqbin_16,freqbin_17,freqbin_18,freqbin_19,freqbin_20,freqbin_21,freqbin_22,freqbin_23,freqbin_24,freqbin_25,freqbin_26,freqbin_27,freqbin_28,freqbin_29,freqbin_30,freqbin_31,freqbin_32,freqbin_33,freqbin_34,freqbin_35,freqbin_36,freqbin_37,freqbin_38,freqbin_39,freqbin_40,freqbin_41,freqbin_42,freqbin_43,freqbin_44,freqbin_45,freqbin_46,freqbin_47,freqbin_48,freqbin_49,freqbin_50,freqbin_51,freqbin_52,freqbin_53,freqbin_54,freqbin_55,freqbin_56,freqbin_57,freqbin_58,freqbin_59,freqbin_60,freqbin_61,freqbin_62,freqbin_63,freqbin_64,freqbin_65,freqbin_66,freqbin_67,freqbin_68,freqbin_69,freqbin_70,freqbin_71,freqbin_72,freqbin_73,freqbin_74,freqbin_75,freqbin_76,freqbin_77,freqbin_78,freqbin_79,freqbin_80,freqbin_81,freqbin_82,freqbin_83,freqbin_84,freqbin_85,freqbin_86,freqbin_87,freqbin_88,freqbin_89,freqbin_90,freqbin_91,freqbin_92,freqbin_93,freqbin_94,freqbin_95,freqbin_96,freqbin_97,freqbin_98,freqbin_99,freqbin_100,freqbin_101,freqbin_102,freqbin_103,freqbin_104,freqbin_105,freqbin_106,freqbin_107,freqbin_108,freqbin_109,freqbin_110,freqbin_111,freqbin_112,freqbin_113,freqbin_114,freqbin_115,freqbin_116,freqbin_117,freqbin_118,freqbin_119,freqbin_120,freqbin_121,freqbin_122,freqbin_123,freqbin_124,freqbin_125,freqbin_126,freqbin_127,freqbin_128,freqbin_129,freqbin_130,freqbin_131,freqbin_132,freqbin_133,freqbin_134,freqbin_135,freqbin_136,freqbin_137,freqbin_138,freqbin_139,freqbin_140,freqbin_141,freqbin_142,freqbin_143,freqbin_144,freqbin_145,freqbin_146,freqbin_147,freqbin_148,freqbin_149,freqbin_150,freqbin_151,freqbin_152,freqbin_153,freqbin_154,freqbin_155,freqbin_156,freqbin_157,freqbin_158,freqbin_159,freqbin_160
sid4173-anchor-COSINE-5534-F_close_177.wav,-0.0019445388763028,0.0,-0.0078003945661082,-0.0039273443000477,0.0044471769236158,-0.003700051376399,0.0025498181128347,-0.0039425302934779,-0.0048508598683762,-0.0039532563661917,0.0033928685622354,-0.0056343625369864,-0.003282608160396,-0.0095522919840439,-0.0081781785937572,-0.0032964552415895,0.0019718322392028,-0.0063651073892215,0.0023972319637193,-0.003821267494647,0.0033265881052562,-0.0061709459399278,-0.005345603390168,-0.0052310464392135,-0.0010575692808339,-0.0075470057330932,-0.0066259806868045,-0.0069059423390966,-0.019464266044307,-0.0242520897165719,0.0042971650551304,-0.0048070067138425,0.0292001522602634,-0.0085074848955052,0.0070895917588636,-0.0106873701604611,0.0012956423417703,0.0018624032087464,-0.0149000403856357,0.0009128323493159,-0.0083753486092556,-0.0019384508015403,0.0022847370025922,0.0014832416372042,-0.00500832094633,-0.0012328004649501,-0.0102063163399532,0.0017359967893583,-0.0061033512184716,-0.0047720831703186,-0.0067310393178749,-0.0120148929560315,-0.0041219769983011,-0.0583656962746987,0.0067060513555887,-0.0145541821894819,0.0034969856386823,0.011919538825342,0.0035800389966829,-0.0030220388984697,0.0030058024325215,-0.0019934929622366,0.0006932859899111,-0.0023320984307097,0.0012744046870505,0.0026328216058207,0.0026957035309329,-0.0283875575912618,-0.0083155706076196,0.0,-0.0025946346268055,-0.0036447670998588,-0.0096520326797647,0.0074125973931042,-0.0020690539156531,0.0088530149955875,-0.0029366325748862,-0.006407329200106,-0.0022293808359627,-0.0061267555655954,0.0091178835319821,-0.0028904430313089,-0.0058559502534555,-0.0145835979106359,-0.0056166653702467,-0.0011713773928725,-0.0006103655574341,0.0041283712552712,-0.0018737147219727,-0.0016770166043673,-0.0087553828745971,-0.0029793809870729,0.0019320994929134,-0.0047500098265575,-0.0044461260349266,-0.0038393217435857,-0.0024519279580149,-0.0030290019423668,-0.0038413511223092,9.241401146413354e-05,-0.006766407250311,-0.0030886988605657,0.0009711806210539,-0.0025383976860632,0.0024298931881345,-0.0069936349388738,0.0037157177561557,-0.009374353978671,0.0039851427963026,-0.0027300157752366,-0.0035859800042792,-0.0098753852993723,-0.0087900404752823,0.0,-0.0234167036742671,-0.0011683370299155,-0.0175648232567612,0.0019930893407457,-0.0042836247526779,-0.001327772032432,-0.0041789298564247,-0.0110885197766254,-0.0106459231298898,-0.0060397816812742,-0.0006721554146148,-0.0172349816039706,-0.0068356640375791,-0.0057104140967967,-0.0046120362056373,-0.0033151301811186,-0.0007931408514765,-0.007156394996675,-0.0008749810415565,-0.0190380938360296,-0.0189528151332522,0.0070635200278738,-0.0015545395957182,0.0028464619399138,-0.0047995320313765,-0.011583691333849,-0.0019670278394378,-0.0122744809075993,-0.0084416311683581,-0.0016952143959032,0.0,-0.0025474514208868,0.0040892720372128,-0.007181313987903,-0.0021767979443825,-0.0069285688297103,0.0018757244922154,0.0321370553380973,-0.0053397556012908,-0.0025950170069997,0.0057127277353241,-0.0056381644304805,-0.0010863273900332,-0.0037363296813964,0.0017878288191488,-0.0033019247374946,0.0377982209560603
sid4757-anchor-COSINE-7000-F_close_113.wav,0.0,0.0,-0.0040311642975563,-0.002605159590358,-0.0116864995666526,0.0,0.0,-0.0058116705986826,0.001424574641934,0.0182977185432035,0.0301422674485172,0.0644077135644562,0.0123051304778072,-0.0123965586150666,-0.0464198812751352,-0.1212337152814502,-0.1004775835732501,-0.0056994852810209,0.0,-0.0431718485608106,-0.0051503134701702,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154291901796691,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259880338638652,0.0,0.0,-0.0121081190391896,-0.0273133200841079,-0.0011922269754534,-0.0058187394470553,0.0,0.0,-0.0113965722519423,0.0,0.0089466064767878,0.0,0.0,0.0,-0.0131128650479638,0.0,-0.0060057674803445,0.0,0.0,-0.0081891189286016,0.011518561422509,0.0,0.0,0.0,0.0,0.0107027005766162,0.0,-0.0100546176309533,0.0,-0.0126218785742419,0.0,-0.0116726708130782,0.0,0.0,-0.006132334980836,-0.0091925902612324,0.0,-0.0129029152721186,-0.011107981341368,0.0,0.0,-0.010300661833378,0.0,0.0,-0.0151158347847752,0.0,0.0,-0.0084420653680604,-0.0108683429002214,0.0,-0.0149511899662662,-0.0038421473556276,-0.0138129345129178,0.0,-0.0050991583195387,0.0,-0.0107880143245716,0.0,0.0,-0.0068984459105636,0.0,0.0,0.0,0.009626132947653,-0.008823126982873,-0.0030033221702765,0.0,0.0,0.0,-0.0093678598942716,0.0177551542932324,0.0,0.0133419372781211,0.0210532729559266,0.0,0.0,0.0,0.0,0.0171393637461951,0.0,0.0110590015912496,0.0155265212742743,-0.0037101787073944,0.0,-0.0035762441934379,-0.0193940736768994,0.0,-0.0009285701532242,0.0,0.0,0.0,-0.0036062519075381,-0.0127678902896165,0.0,-0.0185081557982261,-0.0073678342280153,0.0,0.0,0.0,0.0,-0.0147120299547717,0.0,0.0,0.0122157683743372,-0.0140780601297143,-0.0064709503025989,-0.0195204950963414,-0.006482479029373,0.0,0.0,-0.0060599121605982,0.0,0.0,-0.0030496744213387,-0.0046825086239968,0.0,-0.0290721870305394,-0.0060095836073637,-0.014095964278921,-0.0134501285137613,0.0,-0.0135400547504146,0.0,-0.0107332414939207,-0.0248212761811526,-0.015450527279969
sid3359-anchor-COSINE-3904-M_close_153.wav,0.0,0.0,-0.0224904258337172,-0.0180194267306232,0.0,0.0,0.0,0.0,-0.0280611119375297,0.0,0.0,0.0,0.0,0.0253399162945216,0.0513450438144461,0.0339542142741019,0.0244136599103495,0.0234190623809461,0.0191784438372257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137358810311149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134843243298035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222098633675745,0.0,0.0,0.0,0.0
sid5417-noisy-COSINE-7408-M_array1_76.wav,0.0,-0.0272516431382727,0.0,0.0246454139640359,-0.0392004857486537,0.0070008623693139,-0.0181971314280824,0.0,0.0,0.0,-0.0225360206552797,0.0,0.0,0.0,0.0,-0.0426277868295899,-0.0248317393063608,0.0107355725041069,0.0,0.0155576099800613,0.0117565487900988,0.0144762095601891,0.0,0.0181148119590846,-0.0159152998883971,-0.0100378137655512,0.0122689702012022,0.0160842395337668,0.0,0.0243156998435255,0.0,0.0091494674113107,-0.0245092326362912,0.0,0.0,0.0,0.0195259949138258,0.0083814943021774,0.0098284981316451,0.0,0.0,0.0,-0.003368298903476,0.0,0.0,0.0,0.02088656086205,0.0,0.0,0.0,0.0,0.0053148222185846,-0.0111220879796193,0.0168892190999018,0.0285757746132408,0.009651162999496,-0.0091128833745086,-0.0091631822683388,-0.0294448796219806,0.0,-0.0229569794170564,-0.0224422958780329,-0.0276300874115966,-0.0284743820160556,-0.0070492262714528,0.0,0.0,-0.00916104033148,0.0,0.0,0.0,0.0,-0.0049176938766708,0.0,0.0,0.0,-0.0052729586325417,0.0095258154212605,0.0,0.0,-0.0057152028523992,0.0095682489827995,0.0,0.0079272861454599,0.020942827203024,0.018781447443189,0.0,0.0,0.0250717531549045,0.0,0.0,0.0,0.0,0.0084670468255794,-0.0029854658562489,0.0,0.0,0.0,-0.0125688254174466,0.0,0.0,0.0,0.0,0.0,0.0,0.0161245754592135,0.0,-0.0044156848549807,0.0,0.0,0.0,-0.0167202312829096,0.0,-0.0041725794801578,0.0,-0.0039702406522937,0.0,0.0,-0.0053458927997945,-0.0154373963571089,0.0,-0.0087713638801108,-0.0100701721621964,-0.0140267996265566,-0.0130991331945846,0.0146281523950103,0.0,0.0,-0.0190372759903129,0.0,0.0,-0.0090083217997179,-0.0208475174485773,-0.0169055433908392,-0.0210790388920634,0.0,-0.0134292458973453,0.0,0.0,0.0,0.0,-0.0066975347618284,-0.0093647328693759,0.0,0.0,0.0,-0.0080925342489751,-0.0089525357516955,-0.0045876828172925,-0.0089915061320502,0.0,0.0,0.0236396824098356,0.0,-0.0188165565536841,0.0,0.0300667854809841,0.0,0.0,0.0,0.0139693717000984
sid4331-clean-COSINE-5897-F_close_166.wav,0.0,-0.0069784262965985,0.0,0.0,0.0,0.0,0.0,0.0239540481010297,0.0,0.0182299578010232,0.0,0.0,0.0,0.0,0.0098911261426616,0.0,0.0076400045134663,0.0278429587936023,0.0,0.0116857427287422,0.0,0.0,0.0,0.0,0.0,-0.0104269499666249,0.0238098030401952,-0.016945773274869,-0.0102246867136853,0.0,0.0,-0.0040673449662635,-0.0087712517387696,0.0,0.0,0.0353803254517102,-0.0113338262113506,-0.039231312692121,-0.0348054660457451,0.0,0.0082193116920928,-0.0098349049030289,-0.0327752895218768,0.0,0.0,0.0,-0.0155986580639357,0.0,0.0,0.0,-0.0090711061427778,-0.012590595944891,-0.0269324544435154,0.0046872543009033,0.0121076006571127,0.0105887137239496,0.0,0.0,0.0,0.0,0.0067364291110162,0.0,0.0161873521756161,0.0,0.0,0.0,0.0,-0.0081711654182076,0.0083408691855587,0.0,0.0,0.0,0.0,0.0,-0.010241166876896,0.0,0.0,-0.002953966344462,0.0,0.0,0.0,-0.0098548321467839,0.0,-0.0082013744119292,0.0,0.0,0.0,0.0088660824229468,0.0044113188701043,0.0109889294962618,0.0,0.0,0.0,0.0,-0.0117633354700534,-0.0073851244156551,0.0,0.0,0.0,-0.0064968620333872,0.0,0.0,-0.0090638594905054,0.0,-0.007447700230793,0.0125359263188527,0.0,0.0,0.0,0.0,0.0,-0.0087180353584695,-0.0073312904533251,0.0,-0.0097284126753649,-0.0109695550446126,0.0,0.0,0.0,0.0,-0.0123622280982406,0.0078301927400223,0.0,-0.0083392187158882,0.0101845540973073,0.0063380945219855,0.0,0.0,0.0,0.0,0.0,0.0,0.0167717909782262,0.0,0.0,0.0,0.0104760070417999,0.0,0.0,0.0117380489245828,0.0,0.0121799480266169,0.0,0.0,0.0088443163585973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0112494869409258,-0.0060592782616087,0.0,0.0,0.0,0.0,-0.0099519644432195
sid2144-noisy-COSINE-2828-M_array1_82-truncated.wav,0.0,0.0,0.0,0.0,-0.0026074319288188,-0.0097613677704853,-0.007452903456616,0.0290743577006978,0.0217265891376244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0098977878551635,0.0,0.0,0.0,0.0,0.0,0.0,-0.01296096758532,-0.011030895616635,-0.0077321628815181,-0.0013610776543954,-0.0069752109748758,0.0,-0.0120363156584021,0.0,0.0,-0.0054277560714069,0.0,-0.0019190136827296,0.0,-0.0066625577249344,-0.0017710844418661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106869999299383,0.0,0.0,0.0,0.0,0.0,-0.0063656053293115,-0.0047218952848586,0.0,-0.004735566134134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063496022924176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009525089624386,0.0,-0.0026841375830032,0.0,0.0,0.0,-0.0049011278613843,-0.0069795014690394,-0.0020630633320467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053768581899593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076524156880967,0.0,0.0,0.0,-0.0013882976478088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033078291168228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025317580897886,-0.0031388418444428,0.0,0.0,0.0,-0.0070284107536095,0.0,-0.0145080588939863
sid5534-clean-COSINE-7551-F_close_96.wav,0.0,0.0,0.0,-0.0058669760341439,-0.0026225274378362,0.0,0.0,0.0,0.0,-0.006406670108838,0.0,0.0,0.0,0.0,0.0511809748785396,-0.0093073248992915,0.0,0.0,0.0098740142568995,0.0,-0.0114542929003415,-0.0007578510121642,0.0202503653873047,-0.0339656691953433,-0.0034106461976221,-0.0321552144390466,-0.0079672864201728,0.0513608097449418,-0.0200064468566053,0.0,-0.0473628342228879,-0.0428670257689159,-0.055482517219791,0.0,-0.0173761328455584,-0.0053203557113432,0.0,-0.0138443679549468,0.0,-0.0268177283034871,-0.0571795504974665,0.0,-0.0422714343098096,-0.0113479804725332,-0.0123639208692853,0.0,-0.0064912185182066,0.0,0.0,-0.0059816794570876,0.0,0.0,0.0,0.0,-0.0034956680936325,0.0,0.0,0.0,-0.0105504526166305,-0.003883136266212,-0.0034847739597197,0.0,0.0,0.0,0.0,-0.0013352558959229,0.0,0.0,0.0,-0.0096309860862355,0.0,0.0,0.0,0.0179226060035764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166887718580118,0.0151414118197047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030357147979461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155917267734675,0.0,0.0,-0.0080874222087135,0.0,0.0,0.0,0.0,0.0,-0.010661267023227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0187120309187841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0095812883432714,0.0,-0.0135500651180533,0.0,0.0,0.0,-0.0040959564103903,0.0,0.0,0.0,0.0,0.0,0.0143421455488588,-0.0023518188585487,0.0,-0.0068846780699169,0.0,0.0,0.0,0.0,0.0,0.0
sid2565-clean-COSINE-3231-F_close_65.wav,0.0098729067407208,0.0097941066519623,0.0046775409582957,0.0081000936338961,0.0108850984432132,0.0078796072077714,-0.0071818947384781,0.0106761599244562,0.0516921012308549,0.0,-0.0032545645003525,0.0036273612491884,0.0056268468587961,-0.0030635877834373,-0.0096175059835797,-0.0057643915332509,-0.0050505796845681,0.0,0.007223392133399,-0.0028902748159154,0.0073578503811043,0.0062251958947701,0.0097777314161865,0.0159089556196034,-0.0222167871900519,0.0,0.0,-0.0044826807974773,0.0107749721572697,-0.0091718885659893,0.0,0.0083791922607676,-0.0151493950239492,-0.0102602870436038,0.0,0.0072986944802609,0.0078672457881517,0.0,0.0,-0.0115653725615139,-0.0131191786701514,0.0037778266365424,0.008284018994193,0.0,0.0,0.0038401085106572,0.0,0.0155607871978199,-0.0745914761683911,0.0047756029535528,0.0,0.0,-0.004621854742609,0.0,0.0,0.0201601988230695,0.0091336634550926,0.0120419277776278,0.0082298723480151,0.0,0.0,0.0122088010589577,-0.0059196575146732,0.0462010257334692,-0.0066708638298128,-0.0594212163430878,0.0074757713334522,-0.0262540369841202,-0.026488242422721,-0.0320429329718482,-0.0406817674850521,0.0,-0.0350418459609254,-0.0242855659870624,-0.0193332605810736,0.0070602243033916,0.0125086843784619,0.0058318724577943,-0.0344508556424206,0.0,-0.0198081682782242,-0.0098115494127745,-0.0179240993177431,-0.008673785560767,0.0077878631176161,-0.011091937159555,0.0,-0.0098018174070431,-0.0127662688020977,0.0,-0.0145778918943315,0.0,-0.0043020345418023,0.0,0.0,-0.0102753958600562,0.0,-0.0093219241683126,-0.0092565826581545,-0.0235616912300189,-0.0292217002919657,0.0,0.0,-0.0140650410367205,0.0,-0.0055947769059508,-0.0223361753103835,0.014424206003254,0.0059812822502272,0.0,0.0,-0.0261482150649539,0.0055927885339886,-0.0112552825045964,0.0,-0.0110839436241878,-0.0055894948681723,-0.0168680442734751,0.0107438931962109,-0.0117829784677995,0.0127617939386738,0.0157309229071231,0.0099435203737317,-0.0036028529709998,0.0131071471696302,-0.0048854265900592,0.0,0.0,0.0,0.0,0.0233985264688722,-0.0144345625165507,0.0,-0.0119166225799398,0.0062811842340037,-0.0134567321070418,0.0147751709381992,0.0,-0.0075665720890233,0.0220443706293325,0.0055914022501062,0.0,0.0,0.0,0.0111062946172189,0.0,0.004447824685631,0.0080072106159384,0.0,-0.0034819104386581,0.0,0.0062771130077129,-0.0138066141527555,0.0,0.0139213498227829,-0.003715408920389,0.0,-0.0042794328844839,0.0,0.0,0.0187858560144466
sid3543-clean-COSINE-3904-M_close_91.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165149803142932,0.0,0.0,0.0413260872460784,0.0127533800522845,0.0434217942580442,0.0,0.0164054551753877,0.0200285547240464,0.0374742015569281,0.0287833530737065,0.0227641409481538,0.028771850316862,0.0083895623272443,0.0033236178618715,0.0,-0.0162332526791675,-0.0192694317783463,0.0,0.0,0.0,0.0130495167234483,0.0,0.0,0.0091018998077029,0.0,0.0151004487968748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0205771270896736,-0.0147994884838913,0.0,-0.0233595979363604,0.0,-0.0181946369638978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02216157680164,0.0,0.007073095185929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024417768130985,0.0,0.0092215563657975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075095300979946,0.0,0.0,0.0,0.0,0.0118735238220241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048556693302245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009135022916641,0.0,0.0,0.0107743324332166
sid0876-clean-COSINE-1399-F_close_260.wav,0.0,-0.0346086214406909,0.0,0.018948209479533,-0.0049918023493487,-0.0065530979545631,-0.0128725699544683,0.0,0.0,0.0,0.0,-0.0147132190267911,0.0,0.0236191621736769,0.0159654964842448,0.0,0.0,0.0,-0.0149710548350232,-0.0172707566450854,0.0,-0.0998744860879107,0.0,0.0,-0.0742852932582175,0.0,-0.0049845477770769,0.0,0.022833713841649,-0.0064955609274732,-0.013376315116448,0.0,-0.0029622694737029,0.0379567387159482,0.00576952408534,-0.0035772575456567,0.009589019883986,0.0076789124277823,0.0,-0.0061326412576995,0.0149329786242582,0.0189609782283109,0.010941493355935,0.0271562878976304,-0.0090810042088406,-0.0101000199384175,0.0,0.0,-0.0206931354993805,-0.0277896218090037,0.0039419890996717,0.0,0.0,0.0100710433643876,0.0208067883403612,-0.0248226017268472,-0.0278706482358801,0.0,0.0191509579514304,0.0,0.0,-0.0165521947171366,0.0,-0.0223742609027451,0.0,0.0051476777008044,-0.0141443211245383,0.0,0.0185744195026586,0.0219405089499875,-0.0139700255632953,-0.0098918939840182,0.0,-0.0104240325407924,0.0089443134878953,-0.0213758487279396,-0.0230518510911702,-0.0141342299365691,-0.0206557849627155,0.0,0.0,-0.0221663777002459,0.0206889725518323,-0.0184266735197356,-0.0129631246259562,-0.008700147964638,0.0048484136308424,0.0,0.0096309627516935,-0.0071242316818904,-0.0139806896473357,0.0099310485122613,-0.0422030684589658,-0.0344350980496151,0.0068584297494898,-0.0073963529800974,-0.0154590305111212,0.0164592157846443,0.0,-0.0078983425905305,0.0087571288096141,0.0289610093517743,-0.0070014343400837,-0.0047904939865599,0.0119669395999416,0.0178247262913739,0.0102745742028755,0.0,0.0055449341109401,0.0161781791011759,0.0,0.0086294163102035,0.0,0.0115653060777796,-0.0156680709745927,-0.0106109897828704,-0.0182081869167161,0.0070863706014693,-0.0121832922149138,-0.0046670264321545,0.014295062504585,-0.0211613554481721,-0.0076358315778943,0.005606311608459,0.0147677669044975,0.0,-0.0112453220434756,-0.0258271691946491,0.0278390493958645,0.0153809384224065,0.011291826077806,0.0,0.0,-0.0174012476647488,0.0129489303777416,-0.0173491481027624,-0.0067650712888208,0.0074224158692413,-0.0158325157015071,0.0,0.0065752706083273,0.0102059430108605,0.0,0.0092268701367345,0.0,-0.0091087728779459,-0.0131075487116956,0.0214502482988821,0.0152889071168289,0.0285848697387513,0.0,0.022480560461682,0.0,0.0085153619856753,0.0054222155110103,-0.0067719102332184,0.0196830599580235,-0.0128604128861968,0.0079728512849582,-0.0041451897303335,0.0
